clean_name,singer_id,technique,group,group_folder,song,wav_path,tg_path,has_tg,gt_lyrics,gt_lyrics_clean
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0005,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0005.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0007,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0007.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0006,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0006.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0002,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0002.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0003,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0003.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0001,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0001.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0000,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0000.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0008,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0008.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0009,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0009.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0010,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0010.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0004,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0004.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0005,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0005.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0007,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0007.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0006,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0006.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0002,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0002.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0003,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0003.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0001,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0001.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0000,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0000.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0008,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0008.wav,,False,,
EN-Alto-2__breathy__technique__My_Heart_Will_Go_On__0009,EN-Alto-2,breathy,technique,Breathy_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Breathy_Group/0009.wav,,False,,
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0004,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0004.TextGrid,True,you raise me up so i can stand on mountains,you raise me up so i can stand on mountains
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0005,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0005.TextGrid,True,you raise me up to walk on stormy seas,you raise me up to walk on stormy seas
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0007,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0007.TextGrid,True,you raise me up to more than i can be,you raise me up to more than i can be
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0006,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0006.TextGrid,True,i am strong when i am on your shoulders,i am strong when i am on your shoulders
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0002,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0002.TextGrid,True,then i am still and wait here in the silence,then i am still and wait here in the silence
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0003,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0003.TextGrid,True,until you come and sit a while with me,until you come and sit a while with me
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0001,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0001.TextGrid,True,when troubles come and my heart burdened be,when troubles come and my heart burdened be
EN-Alto-2__glissando__technique__You_Raise_Me_Up__0000,EN-Alto-2,glissando,technique,Glissando_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Glissando_Group/0000.TextGrid,True,when i am down and oh my soul so weary,when i am down and oh my soul so weary
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0004,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0004.TextGrid,True,you raise me up so i can stand on mountains,you raise me up so i can stand on mountains
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0005,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0005.TextGrid,True,you raise me up to walk on stormy seas,you raise me up to walk on stormy seas
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0007,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0007.TextGrid,True,you raise me up to more than i can be,you raise me up to more than i can be
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0006,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0006.TextGrid,True,i am strong when i am on your shoulders,i am strong when i am on your shoulders
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0002,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0002.TextGrid,True,then i am still and wait here in the silence,then i am still and wait here in the silence
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0003,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0003.TextGrid,True,until you come and sit a while with me,until you come and sit a while with me
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0001,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0001.TextGrid,True,when troubles come and my heart burdened be,when troubles come and my heart burdened be
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0000,EN-Alto-2,glissando,speech,Paired_Speech_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0000.TextGrid,True,when i am down and oh my soul so weary,when i am down and oh my soul so weary
EN-Alto-2__glissando__control__You_Raise_Me_Up__0004,EN-Alto-2,glissando,control,Control_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0004.TextGrid,True,you raise me up so i can stand on mountains,you raise me up so i can stand on mountains
EN-Alto-2__glissando__control__You_Raise_Me_Up__0005,EN-Alto-2,glissando,control,Control_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0005.TextGrid,True,you raise me up to walk on stormy seas,you raise me up to walk on stormy seas
EN-Alto-2__glissando__control__You_Raise_Me_Up__0007,EN-Alto-2,glissando,control,Control_Group,You Raise Me Up,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0007.TextGrid,True,you raise me up to more than i can be,you raise me up to more than i can be
