phoneme,dur_ms,f0_mean,f0_std,f0_range,singer_id,technique,has_mix,has_falsetto,has_breathy,has_pharyngeal,has_vibrato,has_glissando
R,70.00000000000028,357.7601683671235,1.6296397625044197,4.411247406381619,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
N,30.00000000000025,326.7100856020821,0.8568862433044259,1.9917637699940656,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
OW1,140.0000000000001,325.75607762880946,2.1734261370035766,6.208884757580506,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
R,139.9999999999997,321.8450904677322,1.0109381577963015,3.008034133694025,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
EH1,130.00000000000034,324.1198720932294,2.058944537288124,5.853433182158767,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,79.99999999999963,340.26588425276145,13.91715872462086,36.12167442755816,EN-Tenor-1,mixed_voice,0,1,0,0,0,1
AH0,90.0000000000003,357.68758543456124,6.8135306362795,21.023701210943045,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
D,49.99999999999982,324.88946958050735,4.022936844753769,11.282299583915517,EN-Tenor-1,mixed_voice,0,1,0,0,0,1
IY0,240.00000000000023,317.6825737961646,1.3296227243201333,4.105845980158733,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AO1,30.00000000000025,364.8897137147633,1.0846049067063834,2.535401136496546,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
R,100.00000000000054,359.3401600615017,6.312086768305879,18.80649369753121,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,109.99999999999943,323.12607071295133,14.2256543994173,39.15575299552023,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
EH1,169.99999999999994,322.2521424361774,1.5661154784087195,5.2752334054791845,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,80.00000000000007,346.69057802145676,15.241954415906145,42.40588029619221,EN-Tenor-1,mixed_voice,0,1,0,0,0,1
ER0,160.00000000000014,338.8796162440713,19.994282807225726,48.9845335848712,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IY0,150.00000000000034,319.5812700535672,0.7987571144651998,3.183381441782444,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AH1,90.00000000000074,359.0813584609454,2.346608151635712,7.212064123365565,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
F,109.99999999999943,311.42367634631455,31.155625645640132,74.18246948033067,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
EY1,240.00000000000023,322.8692967137028,3.385634905753325,10.154617373734027,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
S,189.9999999999995,354.14397927585236,13.651386107484958,37.78444180278058,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AH0,110.00000000000031,356.15455268207916,2.1658552632041657,8.288998220382439,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
L,39.99999999999915,318.2696972306944,0.9245208351533362,2.3912742476553035,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AY1,69.00000000000084,322.1077120537907,1.5339786316787904,4.425172817337682,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
K,46.99999999999971,323.2157711734759,1.036954269596161,2.588977739976144,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AH0,83.99999999999963,351.7594376658437,2.066822168565922,4.916336098021532,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
M,89.99999999999986,334.1791000029015,14.677269814869211,36.97570657013034,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
EH1,180.0000000000006,313.32911620111435,3.3984085810848503,14.257459444210895,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
L,80.00000000000007,342.24966999349397,10.378445856994244,31.091372758051932,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
AH0,69.9999999999994,352.3503372436341,8.364519227211055,24.861861045963224,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
D,50.00000000000071,318.4069071428704,2.0488524246861664,5.759766673753916,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
IY0,209.99999999999997,319.4359019216157,1.413089267392143,4.66295562424682,EN-Tenor-1,mixed_voice,0,1,0,0,0,0
<AP>,610.0,355.33702746068576,0.23763191221951663,0.5563334473495161,EN-Alto-1,mixed_voice,0,0,0,0,0,0
IH1,590.0,225.7809206077123,2.8419219553575,10.522337748559949,EN-Alto-1,mixed_voice,0,1,0,0,0,1
N,40.000000000000036,230.9877404141382,1.7768225998334004,4.742562316661946,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AY1,129.9999999999999,257.0215414826123,8.628823425690396,27.462754648165628,EN-Alto-1,mixed_voice,0,1,0,0,0,0
W,30.00000000000003,260.25890819935853,0.24570351358031478,0.5979674812949725,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AH0,30.00000000000003,261.01029972499333,0.36896393402937994,0.9019078479225868,EN-Alto-1,mixed_voice,0,1,0,0,0,0
Z,179.99999999999994,259.425993006933,2.8480581108563743,9.501028599875411,EN-Alto-1,mixed_voice,0,1,0,0,0,0
Y,60.00000000000006,250.93570552080973,5.765908061077736,16.00790660650918,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AH1,110.0000000000001,260.62732310490816,2.175664004964017,6.1803842310085315,EN-Alto-1,mixed_voice,0,1,0,0,0,0
NG,30.00000000000003,260.3406054902852,0.17065746808274565,0.39992127035225167,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AY1,1040.0,303.41399398200275,19.826540511770034,76.8178349636799,EN-Alto-1,mixed_voice,0,1,0,0,0,1
D,29.999999999999805,331.79811496076036,0.2545387881669243,0.6057070127831707,EN-Alto-1,mixed_voice,0,1,0,0,0,0
L,89.99999999999986,337.42277572652,3.134016689461744,10.301767786601374,EN-Alto-1,mixed_voice,0,1,0,0,0,0
IH1,150.00000000000034,343.43791291222294,2.8349882779315827,10.17129939061067,EN-Alto-1,mixed_voice,0,1,0,0,0,0
S,179.99999999999972,341.35814879418814,5.778150438212676,17.30402330298608,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AH0,120.00000000000011,282.4080345116243,1.9295306712385982,5.657887617826361,EN-Alto-1,mixed_voice,0,1,0,0,0,0
N,141.99999999999991,281.2152568829496,1.7849057925254108,5.625637763608495,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AH0,39.99999999999959,346.5072081304734,0.9845967664503781,2.711514253576297,EN-Alto-1,mixed_voice,0,1,0,0,0,0
DH,30.00000000000025,342.287092673213,2.4806155833485097,6.068612119674469,EN-Alto-1,mixed_voice,0,1,0,0,0,0
AH0,580.0000000000001,301.52476546256133,26.528872774512344,69.65744518066202,EN-Alto-1,mixed_voice,0,1,0,0,0,0
R,49.99999999999982,320.6081059395719,9.998305945051623,28.0963846120776,EN-Alto-1,mixed_voice,0,1,0,0,0,0
EY1,849.9999999999997,352.996342757768,16.437624523979427,54.16965755157122,EN-Alto-1,mixed_voice,0,1,0,0,0,0
D,30.00000000000025,321.42506335308525,4.233058626061909,10.326736329864673,EN-Alto-1,mixed_voice,0,1,0,0,0,0
IY0,40.000000000000036,288.4870688317112,15.151169717822214,36.1912604799349,EN-Alto-1,mixed_voice,0,1,0,0,0,0
OW2,610.0000000000003,274.36694334486646,10.738423377843384,33.759253302580845,EN-Alto-1,mixed_voice,0,1,0,0,0,1
<AP>,370.0000000000001,282.3882803092247,1.1400052457147953,3.4120232836391438,EN-Alto-1,mixed_voice,0,0,0,0,0,0
N,100.00000000000009,292.4952282599731,3.8081254030399716,11.956873729066501,EN-Alto-2,vibrato,1,0,0,0,0,0
AW1,169.99999999999994,295.1516572075475,3.3289448815296625,14.628409968527421,EN-Alto-2,vibrato,1,0,0,0,0,0
DH,70.00000000000006,265.56657932572233,9.684318793754061,28.37666068966419,EN-Alto-2,vibrato,1,0,0,0,0,0
AH0,129.9999999999999,289.8392121680903,3.747960938922849,13.204562628493818,EN-Alto-2,vibrato,1,0,0,0,0,0
D,110.0000000000001,285.0730704918589,0.8025708599315932,1.8760411999099347,EN-Alto-2,vibrato,1,0,0,0,1,0
EY1,449.9999999999997,369.91927006536946,25.505910610003784,113.3369309162045,EN-Alto-2,vibrato,1,0,0,0,1,0
L,49.99999999999982,361.92897999640326,5.473620553133725,14.537035091147743,EN-Alto-2,vibrato,1,0,0,0,1,0
IY1,720.0000000000002,371.3329973105493,2.857566387663535,12.279201619669948,EN-Alto-2,vibrato,1,0,0,0,1,0
IH0,140.0000000000001,281.9229091741605,3.9049998146485265,11.991302232669113,EN-Alto-2,vibrato,1,0,0,0,0,0
N,100.00000000000009,290.18826265011273,4.650618205078654,14.068096517327263,EN-Alto-2,vibrato,1,0,0,0,0,0
UW1,130.00000000000034,284.62690546466484,12.044516992217094,35.34093802300049,EN-Alto-2,vibrato,1,0,0,0,0,0
N,139.9999999999997,280.55043679304947,13.858717741215889,34.927238114398676,EN-Alto-2,vibrato,1,0,0,0,1,0
AY1,400.00000000000034,363.18731060541296,21.99271094284191,108.60997771047857,EN-Alto-2,vibrato,1,0,0,0,1,0
T,80.00000000000007,375.48637799150663,3.2861897476616813,9.921474262705374,EN-Alto-2,vibrato,1,0,0,0,1,0
AO2,839.9999999999999,361.73093824152267,19.034860360565716,60.01401262884542,EN-Alto-2,vibrato,1,0,0,0,1,1
L,110.00000000000031,337.48477053393276,1.1243738524626483,3.3636820238289715,EN-Alto-2,vibrato,1,0,0,0,1,0
AE1,200.00000000000017,287.3993853014125,7.454004456391218,22.548897271083774,EN-Alto-2,vibrato,1,0,0,0,0,0
N,29.99999999999936,298.4790888439657,0.40227767980057183,0.9310620452999956,EN-Alto-2,vibrato,1,0,0,0,0,0
D,30.00000000000025,296.22273914732347,0.5614415799977591,1.3668333380488775,EN-Alto-2,vibrato,1,0,0,0,0,0
Y,60.0000000000005,296.55340728091664,0.587402036658006,1.6655575059567695,EN-Alto-2,vibrato,1,0,0,0,0,0
UH1,59.99999999999961,298.6728827546577,0.9426308032751847,2.552078407923659,EN-Alto-2,vibrato,1,0,0,0,0,0
R,40.000000000000036,295.46952734512877,3.024575884041171,8.012772257169615,EN-Alto-2,vibrato,1,0,0,0,0,0
N,120.00000000000011,265.8521817530467,15.42491121086027,41.54608620488756,EN-Alto-2,vibrato,1,0,0,0,1,0
AA1,370.0000000000001,381.7734076435131,20.69102771797581,67.10393416977428,EN-Alto-2,vibrato,1,0,0,0,1,1
T,83.00000000000018,455.66324433687146,27.825471257699732,59.89761277676837,EN-Alto-2,vibrato,1,0,0,0,1,0
IY1,770.0000000000005,342.84588917667116,11.688228288292615,37.095047007662515,EN-Alto-2,vibrato,1,0,0,0,0,0
R,39.99999999999915,332.2650637393792,1.6313119362796986,3.9951679062449443,EN-Alto-2,vibrato,1,0,0,0,0,0
T,110.00000000000031,312.27195464072537,24.903268430082036,53.3074497414961,EN-Alto-2,vibrato,1,0,0,0,0,0
UW1,120.00000000000011,286.0435173760738,3.2529160793940215,10.47026722032848,EN-Alto-2,vibrato,1,0,0,0,0,0
G,89.99999999999986,249.650581374842,25.83418584593558,59.835485255218714,EN-Alto-2,vibrato,1,0,0,0,0,0
EH1,189.9999999999995,293.47183441422607,2.4751448829870597,7.640707232031048,EN-Alto-2,vibrato,1,0,0,0,0,0
M,80.00000000000007,289.131717679006,2.3410773215664356,6.789577358099734,EN-Alto-2,vibrato,1,0,0,0,0,0
IY1,89.99999999999986,297.3783680512235,5.9619477537276895,15.691717763070471,EN-Alto-2,vibrato,1,0,0,0,0,0
TH,180.00000000000148,312.6156585223749,30.591366940594554,81.85658579760985,EN-Alto-2,vibrato,1,0,0,0,0,0
R,99.99999999999964,385.57216313822,7.381911655001493,20.284860856892465,EN-Alto-2,vibrato,1,0,0,0,0,0
UW1,289.99999999999915,428.5628096461603,18.91675463133696,53.17536921191669,EN-Alto-2,vibrato,1,0,0,0,0,1
IH1,89.99999999999986,438.9207369380452,2.4255127020797778,6.626111092569374,EN-Alto-2,vibrato,1,0,0,0,0,0
AA1,539.9999999999991,574.6999504613647,173.9204556013047,396.23065768806174,EN-Alto-2,vibrato,1,0,0,0,1,0
L,140.00000000000057,374.1583338303283,3.1304204112007237,8.969184636503599,EN-Alto-2,vibrato,1,0,0,0,1,0
AH1,100.0,195.67459158075826,0.7200887651466874,2.339280526658854,EN-Tenor-1,vibrato,1,0,0,0,0,0
B,170.0,178.77653387027496,19.201046886572847,73.3702335272059,EN-Tenor-1,vibrato,1,0,0,0,0,0
EY1,200.0,261.35124989025167,8.433869389752092,34.37699784545393,EN-Tenor-1,vibrato,1,0,0,0,0,0
B,79.99999999999996,272.6392334834601,5.681688977205201,17.124840187231257,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY0,229.99999999999997,290.949237602644,1.4279610245585237,4.945827401598933,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,140.0,289.3682460010012,3.3770974679146497,9.295826369875556,EN-Tenor-1,vibrato,1,0,0,0,0,0
JH,90.00000000000009,266.07787249412803,12.730892978619005,37.9304238883671,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,79.99999999999984,289.537829792455,4.243934562315058,13.195812304554352,EN-Tenor-1,vibrato,1,0,0,0,0,0
S,70.00000000000006,278.30373864563694,9.629670600181441,22.028346146788124,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,99.99999999999987,282.9951313238407,6.149614920219082,19.45406130115282,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,360.0000000000001,288.0396747229399,2.822704062936873,9.954475267110638,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,129.9999999999999,309.31898683680447,13.7638541421002,37.62779917279403,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,220.0000000000002,319.8605467512853,3.73767728537072,13.763167584264522,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,199.99999999999974,322.40558084056227,5.384449657164144,13.921899776585803,EN-Tenor-1,vibrato,1,0,0,0,0,0
UH1,370.0000000000001,386.93947779552116,9.703226609572004,39.31829656342319,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,60.00000000000006,279.1974571596237,7.75162230158875,21.970765612983087,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,219.99999999999974,299.566193657837,18.8637652212589,60.02332732191843,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,210.0000000000004,251.61113246290043,6.056241702500783,28.595854169288714,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,339.9999999999999,257.86550533270434,4.891928257249429,28.6594896466994,EN-Tenor-1,vibrato,1,0,0,0,0,0
S,90.0000000000003,245.7772949306478,8.886802667121582,22.426321526280333,EN-Tenor-1,vibrato,1,0,0,0,1,0
T,89.99999999999986,256.4965879466044,0.5000970520848045,1.2830450922369891,EN-Tenor-1,vibrato,1,0,0,0,1,0
EY1,6562.999999999999,303.7683021403459,27.502589343596085,88.50778239147797,EN-Tenor-1,vibrato,1,0,0,0,1,1
<AP>,278.00000000000045,324.8818543423014,2.5352982306065233,7.267423711729862,EN-Tenor-1,vibrato,0,0,0,0,0,0
B,50.00000000000071,302.707523050962,2.220345666943874,5.177801694762309,EN-Tenor-1,vibrato,1,0,0,0,0,0
EY1,439.9999999999995,313.6456745570565,9.786204146594486,34.786435237580235,EN-Tenor-1,vibrato,1,0,0,0,0,0
B,60.0000000000005,311.41035684479635,3.481156578906002,9.709562903992833,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY0,229.99999999999864,321.04768004183535,0.7016291215439264,3.103714974688671,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,300.0000000000007,318.23456647354175,3.9261222106089577,11.128227390398706,EN-Tenor-1,vibrato,1,0,0,0,0,0
M,140.00000000000057,317.04922287139726,2.786553758081879,8.39216950582994,EN-Tenor-1,vibrato,1,0,0,0,0,0
L,120.000000000001,392.27703618639725,22.284897658239874,67.4671704160969,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,419.99999999999994,392.5931740729893,35.79336224312812,102.4696802206339,EN-Tenor-1,vibrato,1,0,0,0,0,0
D,49.999999999998934,290.18281165207827,19.013926215059367,48.73149348356702,EN-Tenor-1,vibrato,1,0,0,0,0,0
IH0,240.00000000000023,316.8335541642482,3.4702781645105003,10.09042457307578,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,189.9999999999995,319.2203952035379,3.5081470126129726,10.65438234707841,EN-Tenor-1,vibrato,1,0,0,0,0,0
L,119.99999999999922,394.9801640743821,15.612427340930454,50.59520251166953,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,410.0000000000001,388.0037872459151,39.113660734377696,98.02046435206364,EN-Tenor-1,vibrato,1,0,0,0,0,0
IH0,6869.999999999999,302.54212170003217,27.35570943963853,98.77706917598726,EN-Tenor-1,vibrato,1,0,0,0,0,1
N,51.00000000000193,313.6177579127736,0.5002865611585932,1.4535105440725715,EN-Tenor-1,vibrato,1,0,0,0,0,1
EH1,159.9999999999966,313.417999119653,11.801756882454178,37.6143240754281,EN-Tenor-1,vibrato,1,0,0,0,1,0
AE1,70.00000000000028,316.0445106188439,12.874425441604348,36.11587420917738,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,129.999999999999,318.68052303511774,11.144949560727701,37.20531684324828,EN-Tenor-1,vibrato,1,0,0,0,0,0
T,59.99999999999872,271.75486087725875,8.18113202686346,19.76253387791712,EN-Tenor-1,vibrato,1,0,0,0,0,0
Y,40.0000000000027,315.99412550493014,1.46702803449752,3.617052039861619,EN-Tenor-1,vibrato,1,0,0,0,0,0
UW1,79.9999999999983,308.78707794593583,10.3848802116941,31.7546086890311,EN-Tenor-1,vibrato,1,0,0,0,0,0
G,109.99999999999943,267.15290084843184,16.598473069811654,53.31182904142935,EN-Tenor-1,vibrato,1,0,0,0,0,0
IH1,170.0000000000017,310.1987195423842,1.2094701439259306,3.812184398552631,EN-Tenor-1,vibrato,1,0,0,0,0,0
V,29.999999999997584,307.9200762816717,0.16785704895594705,0.35669189980740157,EN-Tenor-1,vibrato,1,0,0,0,0,0
M,100.00000000000142,312.09290391917455,1.5987976974180738,5.126012178011365,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,100.00000000000142,311.8884314914122,1.0661020821969744,3.5571367277435684,EN-Tenor-1,vibrato,1,0,0,0,0,0
W,149.99999999999858,316.504030844523,0.9160822545906164,3.2227948718193034,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH1,190.00000000000128,312.5001514815611,2.5128339681313805,8.237628472890322,EN-Tenor-1,vibrato,1,0,0,0,0,0
T,59.99999999999872,319.9718249255438,1.3392187314949544,3.4206196592022593,EN-Tenor-1,vibrato,1,0,0,0,0,0
AY1,70.00000000000028,316.6728940298581,0.6862706620247445,2.186048295387252,EN-Tenor-1,vibrato,1,0,0,0,0,0
M,190.00000000000128,337.58938113051323,20.769432119411753,63.99222485294024,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,39.99999999999915,403.31043006776207,15.697797113357948,34.96957237014561,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,429.9999999999997,390.34195624727715,38.33715284906404,107.55369701736174,EN-Tenor-1,vibrato,1,0,0,0,0,0
D,50.00000000000071,303.8919775909201,9.427695763437702,20.873831677354758,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,300.0000000000007,315.669840002634,2.6088941346465666,10.83525354439513,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,199.9999999999993,331.44709873963563,17.404395752744037,58.1314563263586,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,39.99999999999915,386.92051661198576,17.67660269409607,39.35637167109718,EN-Tenor-1,vibrato,1,0,0,0,0,0
IY1,469.99999999999886,376.9209009935307,45.58680687576236,104.3969662393003,EN-Tenor-1,vibrato,1,0,0,0,0,1
D,70.00000000000028,316.1244291111405,1.0633099084693085,2.7673137359648194,EN-Tenor-1,vibrato,1,0,0,0,0,0
AH0,560.0000000000023,316.24000980366105,2.9969144895857625,13.512438608058176,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,269.99999999999955,321.4018598490286,6.565901948187875,16.607681843238993,EN-Tenor-1,vibrato,1,0,0,0,0,0
N,220.0,244.83637395518699,8.682721392232716,30.141792570363663,EN-Tenor-1,glissando,1,0,0,0,0,0
EH1,230.0,328.6422936137623,27.204089784841543,90.07756081055157,EN-Tenor-1,glissando,1,0,0,0,0,0
V,49.999999999999986,363.8428666552186,2.2300311103823964,6.08158075318579,EN-Tenor-1,glissando,1,0,0,0,0,0
ER0,140.0,380.3908479954188,4.509608084709981,13.750418663438552,EN-Tenor-1,glissando,1,0,0,0,0,0
M,109.99999999999999,373.0832774521064,4.461685249217004,14.615449562850245,EN-Tenor-1,glissando,1,0,0,0,0,0
AY1,409.99999999999994,379.15895566016115,2.254272927996877,9.265726870668743,EN-Tenor-1,glissando,1,0,0,0,0,0
N,30.00000000000003,376.46192270057276,0.7077447698160206,1.721355351899092,EN-Tenor-1,glissando,1,0,0,0,0,0
D,60.00000000000006,377.1734054638534,2.1804045931658598,5.8991967701414865,EN-Tenor-1,glissando,1,0,0,0,0,0
AY1,209.99999999999997,380.5156785230797,1.3651994354129968,4.346093360777161,EN-Tenor-1,glissando,1,0,0,0,0,0
L,179.99999999999994,362.8859846488797,8.473844269904957,29.7398477518376,EN-Tenor-1,glissando,1,0,0,0,0,0
F,130.0000000000001,350.5154039797848,6.413574788316688,18.817200821606264,EN-Tenor-1,glissando,1,0,0,0,0,0
AY1,549.9999999999998,357.46998095906326,2.1381409682653993,8.405192018385208,EN-Tenor-1,glissando,1,0,0,0,0,0
N,160.00000000000014,325.0830327675115,12.057568387139018,38.10961536090292,EN-Tenor-1,glissando,1,0,0,0,0,1
D,69.99999999999984,318.97453981324594,3.150039945999018,7.601008528524176,EN-Tenor-1,glissando,1,0,0,0,0,0
<AP>,229.99999999999997,320.7247499827203,0.5201789421972055,1.2993388013033496,EN-Tenor-1,glissando,0,0,0,0,0,0
AH1,329.9999999999996,338.0750509996845,16.895850522637794,44.85294145569162,EN-Tenor-1,glissando,1,0,0,0,0,1
M,40.000000000000036,348.20271012226686,0.9340779404745476,2.260031100656022,EN-Tenor-1,glissando,1,0,0,0,0,0
W,40.000000000000036,359.31356002536944,5.121321527130309,12.05621034203881,EN-Tenor-1,glissando,1,0,0,0,0,0
AH2,180.00000000000017,359.72293640569825,1.7043698356992254,6.782408177631851,EN-Tenor-1,glissando,1,0,0,0,0,0
N,60.99999999999994,357.4496198122457,1.2416795084183385,3.5107591203783386,EN-Tenor-1,glissando,1,0,0,0,0,0
L,100.00000000000009,356.17809406824733,2.01151554683033,5.926713801100959,EN-Tenor-1,glissando,1,0,0,0,0,0
AY1,490.0000000000002,366.66020491498847,9.300122020197842,28.017890285117687,EN-Tenor-1,glissando,1,0,0,0,0,0
K,109.99999999999943,367.9519567816092,1.983497004588921,5.055364678547221,EN-Tenor-1,glissando,1,0,0,0,0,0
Y,110.00000000000031,305.60799565945473,6.660750467218218,19.009543120330534,EN-Tenor-1,glissando,1,0,0,0,1,0
UW1,2418.9999999999995,312.7539310281136,6.886098523308845,26.245452074323566,EN-Tenor-1,glissando,1,0,0,0,1,1
<AP>,352.00000000000034,320.21550559786886,3.4836051017135388,9.701680818133752,EN-Tenor-1,glissando,0,0,0,0,0,0
AE1,570.0,378.0100466081666,20.594499231348223,64.80537118430266,EN-Alto-1,pharyngeal,0,0,0,1,0,0
N,30.00000000000003,384.1152642047096,0.2834148093597217,0.6843727113582077,EN-Alto-1,pharyngeal,0,0,0,1,0,0
D,30.00000000000003,382.08144447130843,1.5088576439389223,3.67939260138445,EN-Alto-1,pharyngeal,0,0,0,1,0,0
AY1,130.0,383.16343534372567,1.6634877083328758,5.029742949383319,EN-Alto-1,pharyngeal,0,0,0,1,0,0
EH1,290.00000000000006,311.05393854488784,1.3752970502080266,6.049363626408933,EN-Alto-1,pharyngeal,0,0,0,1,0,0
D,169.99999999999994,312.4014323748643,1.1130619914392148,3.4180076099241887,EN-Alto-1,pharyngeal,0,0,0,1,0,0
R,50.00000000000004,282.5312745059304,7.56705478303273,18.483315867942224,EN-Alto-1,pharyngeal,0,0,0,1,0,0
