clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,<SP> na na na na na na na na na na na na na na na na na na na na na na na na na na <SP> i'm no beauty queen i'm just beautiful me <SP> na na na na na na <SP> na na na na na na <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,who says you're not pretty <SP> who says you're not beautiful <SP> who says <SP>,don't you let it go i'm wonder strack dancin round e all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,<SP> c'mon <SP> who says <SP> who says you're not perfect <SP> who says you're not worth it <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,na na <SP> na na na na na na <SP> na na na na na na <SP> you've got every right <SP> to a beautiful life <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,na na na na na na na na <SP> na na na na na na <SP> you've got every right <SP> to a beautiful life,when you look at me and the howar face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,<SP> it's such a funny thing how nothing's funny when it's you <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,you tell them what you mean <SP> but they keep whiting out the truth <SP> it's like the work of art <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,told me i wasn't good enough <SP> but who are you to judge <SP> when you're a diamond in the rough <SP> i'm sure you got some things <SP>,ot do you need more either something else you are searching for
EN-Alto-1__breathy__speech__0015,EN-Alto-1,breathy,speech,who says you're not pretty <SP> who says you're not beautiful <SP> who says <SP>,ioll always rememberers this way
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> you made me insecure,tell me something gir are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,<SP> c'mon <SP> who says <SP> who says you're not perfect <SP> who says you're not worth it <SP>,i always rememberers this way
EN-Alto-1__breathy__speech__0016,EN-Alto-1,breathy,speech,<SP> who says you're not star potential who says you're not presidential <SP> who says you can't be in movies <SP> listen to me,and i said romeo save me i've been filling so long i keep waiting
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,na na na na na na na na na na na na na na na na na na na na na na na na na na <SP> i'm not beauty queen i'm just beautiful me <SP> na na na na na na na na na na na na,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,who says you're the only one that's hurting <SP> trust me <SP> that's the price of beauty <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,this is the best feeling <SP>,when the sun goes down in the bear on play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,i wouldn't change a thing about it this is the best,unfolling in all the good harms i found myself loning for tange
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,this innocence is brilliant <SP> i hope that it will stay <SP> this moment,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,<SP> i found a place so safe not a single tear,don't you let it go i'm wonder strack dancin round her all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,please don't go away <SP> i need you now,and the hear keeping ne so hack o'er i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,i hope that it will stay <SP> this moment is perfect,un to tired tryin a fiel tha wod or doin me more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,is perfect please don't go away i <SP> need you now,when you look at me and the howar face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,the first time in my life and now it's so clear <SP> feel calm i belong i'm so happy here,i spend forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,it's so strong and now i let myself be sincere <SP> i wouldn't change a thing about it <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,slowing down i look around and i am so amazed <SP> i think about the little things that make life great <SP>,ot do you need more either something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> waking up i see that everything is okay the first time in my life and now it's so great <SP>,tell me something gir are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,and i'll hold on to it <SP> don't you let it pass you by,i always rememberers this way
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,feeling <SP> this innocence is brilliant <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,and i'll hold on to it <SP> don't you let it pass you by <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,<SP> where the north wind meets the sea,when the sun goes down in the bear on play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,for in this river all <SP> is <SP> found <SP>,unfolling in all the good harms i found myself loning for tange
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,there's a mother full of memory <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,and in her song <SP> all magic flows <SP>,don't you let it go i'm wonder strack dancin round her all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,but not <SP> too far <SP> or you'll <SP> be <SP> drowned <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,lay the answers <SP> and a path for you dive down deep into her <SP> sound <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,come my darling homeward bound when all is lost,when you look at me and the howar face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,but can you brave <SP> what you most fear can you face <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,what the <SP> river knows,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,there's a river full of memory <SP> sleep my darling safe and sound <SP>,ot do you need more either something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> where the north wind meets the sea <SP>,tell me something gir are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,then all is found <SP>,i always rememberers this way
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,<SP> in <SP> her waters deep and true,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,<SP> yes she will <SP> sing to those who hear <SP>,in all the good harms i found myself loning for change and in the bad hams i fear myself
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,on her door <SP> only you can end this war <SP> no one knows how the story ends <SP>,when the sun goes down in the bear on play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,in a castle made of stone <SP> every night she slept alone,unfalling in all the good harms i found myself loning for tange
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,did she ever wake again <SP> will she ever wake again <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,<SP> the fighting lasted all day long but the castle,don't you let it go i'm wonder strack dancin round he all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,she's gonna marry a king one day <SP> the stranger <SP> he came back again <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,<SP> the stranger came from a foreign land asking for the maiden's hand her father said no go away,un to tired tryin a fiel tha wod or doin me more
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,walls were thick and strong <SP> the stranger cried let her decide,i spend forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,where her true affections lie <SP> so the king knocked,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,the ancient stories do recall she was the fairest of them all <SP>,ot do you need more either something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> in the year of our lord <SP> there once lived a girl of a royal line,tell me something gir are you happy in this modern world
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,any noise that would raise the dead <SP> couldn't wake her sleepyhead <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,riding with thousand men <SP> the battle cries filled all with dread <SP> but couldn't wake her sleepyhead <SP>,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,gone <SP> just close your eyes <SP>,when the sun goes down in the bear on play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,but all that dead and gone and passed <SP> tonight <SP>,unfolling in all the good harms i found myself loning for tange
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,the sun is going down <SP> you'll be all right <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,out your window darling everything is on fire <SP> the world outside our door keeps reading on <SP>,don't you let it go i'm wonder strack dancin round her all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,come morning light <SP> you and <SP> i will be safe,and the hear keeping ne so hack o'er i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,you'll be all right <SP> no one can hurt you now <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,no one can hurt you now <SP> come morning light <SP>,when you look at me and the howar face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,hold on to this lullaby <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,even when the music's gone <SP>,so when i'm otered up and i can't find the words every time we say good bye bebe he herds
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,when all those shadows almost killed <SP> your light <SP> i remember you said <SP> don't leave me here alone <SP>,ot do you need more either something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> i remember tears streaming down your face when i said i will never let you go <SP>,tell me something gir are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,you and i will be safe <SP> and sound <SP>,i always rememberers this way
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,just close your eyes <SP> the sun is going down <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,and sound <SP> don't you dare look,in all the good harms i found myself loning for change and in the bad tarms i feared mysel
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,waiting too long <SP> i didn't know how to treasure love,unfolling in all the good harms i found myself loning for tange
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,in your eyes <SP> you have the magic to change my life <SP>,don't you let it go i'm wonder strack dancin round her all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,you have the most beautiful soul <SP> and i know that you are my true love <SP>,and the hear keeping ne so hack o'er i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,again <SP> you have the most beautiful smile <SP>,un to tired tryin a fiel tha wod or doin me more
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,you are the one that i treasure all the time <SP>,i spend forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,was bad <SP> i know it's true <SP> i've been kept you,ot do you need more either something else you are searching for
